seed,mode,epoch,val_loss,val_acc,gate,pipe
100,fen_spatial,14,2.0490434885025026,65.27,0.5744744598865509,7.486207342147827
100,fen_spatial,15,2.0324952363967896,65.41,0.5762692153453827,7.5358421325683596
100,fen_spatial,16,2.066484797000885,65.01,0.5756159126758575,7.654368686676025
100,fen_spatial,17,2.0615183472633363,65.82000000000001,0.5803531348705292,7.490666341781616
100,fen_spatial,18,2.0472025632858277,66.28,0.5808925628662109,7.703487205505371
100,fen_spatial,19,2.0878580093383787,65.22,0.5828686654567719,7.836057376861572
100,fen_spatial,20,2.0731820940971373,65.86,0.5837808966636657,7.685467481613159
100,fen_spatial,21,2.0292367219924925,66.95,0.5841623842716217,7.715576028823852
100,fen_spatial,22,2.0386228799819945,66.69,0.586153769493103,7.686709785461426
100,fen_spatial,23,2.049700903892517,66.81,0.583739596605301,7.9087167263031
100,fen_spatial,24,2.0171595573425294,67.41,0.5855479001998901,7.702977180480957
100,fen_spatial,25,2.010855770111084,67.45,0.58677778840065,7.621244430541992
100,fen_spatial,26,2.019874596595764,67.35,0.5861965715885162,7.847718811035156
100,fen_spatial,27,1.9920774936676025,67.78,0.5875316262245178,7.566248750686645
100,fen_spatial,28,1.9914185881614686,67.46,0.5876639068126679,7.618529844284057
100,fen_spatial,29,1.9774141788482666,67.73,0.5888588547706604,7.634867906570435
100,fen_spatial,30,1.986728036403656,67.82000000000001,0.5887813150882721,7.557873392105103
100,fen_spatial,31,1.981335175037384,67.91,0.5879858434200287,7.702422380447388
100,fen_spatial,32,1.9724897265434265,68.24,0.5877841353416443,7.652921915054321
100,fen_spatial,33,1.978436017036438,68.08999999999999,0.5887955367565155,7.612815523147583
100,fen_spatial,34,1.9643892765045166,68.28,0.5888892710208893,7.592841100692749
100,fen_spatial,35,1.9704663753509521,68.32000000000001,0.5887022078037262,7.661010313034057
100,fen_spatial,36,1.9671242594718934,68.4,0.5889098584651947,7.6529378414154055
100,fen_spatial,37,1.9567997217178346,68.53,0.589057981967926,7.597641897201538
100,fen_spatial,38,1.9606666207313537,68.28999999999999,0.5884908318519593,7.607607793807984
100,fen_spatial,39,1.956744909286499,68.63,0.5891570687294007,7.568667650222778
100,fen_spatial,40,1.9576552748680114,68.34,0.5900459051132202,7.535370683670044
100,fen_spatial,41,1.957830274105072,68.57,0.5891381978988648,7.604701232910156
100,fen_spatial,42,1.9538466811180115,68.58,0.5893881738185882,7.573055601119995
100,fen_spatial,43,1.9542802095413208,68.53,0.5896958172321319,7.556329298019409
100,fen_spatial,44,1.9554837465286254,68.66,0.5895552217960358,7.581273889541626
100,fen_spatial,45,1.9541470766067506,68.57,0.5896193861961365,7.559107112884521
100,fen_spatial,46,1.952563965320587,68.56,0.5899026215076446,7.546462965011597
100,fen_spatial,47,1.9518932461738587,68.67999999999999,0.5893956780433655,7.5546308040618895
100,fen_spatial,48,1.9518811702728271,68.5,0.589177942276001,7.564071178436279
100,fen_spatial,49,1.9511647939682006,68.65,0.5894216179847718,7.544467639923096
100,fen_spatial,50,1.9520771265029908,68.67,0.5897238790988922,7.540260982513428
100,fen_global,1,3.9868428707122803,11.68,0.5288196206092834,8.465291023254395
100,fen_global,2,3.6400880098342894,20.119999999999997,0.516784155368805,9.216835594177246
100,fen_global,3,3.197952890396118,30.34,0.5207307279109955,9.278720951080322
100,fen_global,4,2.8561400413513183,38.26,0.527952927350998,8.778149127960205
100,fen_global,5,2.6413023710250854,45.07,0.5296762704849243,9.088971042633057
100,fen_global,6,2.4361030578613283,50.72,0.5347129046916962,8.545570945739746
100,fen_global,7,2.280100965499878,54.76,0.5453330338001251,7.774186611175537
100,fen_global,8,2.2723170280456544,56.24,0.5461635708808898,8.629251766204835
100,fen_global,9,2.1685177087783813,58.5,0.5487800776958466,8.126380157470702
100,fen_global,10,2.146496629714966,60.86,0.5494718253612518,8.733969020843507
100,fen_global,11,2.0782565593719484,62.67,0.5534215033054352,8.635592460632324
100,fen_global,12,2.0979436874389648,62.94,0.5534088432788848,9.186745262145996
100,fen_global,13,2.0605886220932006,63.27,0.5608559489250183,8.410553073883056
100,fen_global,14,2.028437924385071,64.7,0.5606357514858246,8.471508502960205
100,fen_global,15,2.0208897590637207,65.13,0.5626938760280609,8.912611961364746
100,fen_global,16,2.038938009738922,65.48,0.566813588142395,8.703227329254151
100,fen_global,17,2.076257348060608,64.72,0.5671699285507202,8.622944831848145
100,fen_global,18,2.109290289878845,65.25,0.5674159586429596,9.447193336486816
100,fen_global,19,2.0276352524757386,65.94,0.5715800881385803,8.705357074737549
100,fen_global,20,1.9999311447143555,67.06,0.5713180184364319,8.893810844421386
100,fen_global,21,2.0252232909202577,66.25,0.5725135982036591,8.824131202697753
100,fen_global,22,1.9819576859474182,67.33,0.575550889968872,8.538101291656494
100,fen_global,23,2.0164851427078245,67.16,0.5750967502593994,8.820877170562744
100,fen_global,24,1.9986004471778869,67.15,0.574312710762024,8.767724227905273
100,fen_global,25,1.984423863887787,67.60000000000001,0.5756777048110961,8.767828273773194
100,fen_global,26,2.001892387866974,66.73,0.576866763830185,8.6038179397583
100,fen_global,27,1.9811999559402467,68.07,0.5768604815006256,8.800749397277832
100,fen_global,28,1.9605902791023255,67.93,0.5768867194652557,8.600833129882812
100,fen_global,29,1.961821484565735,68.31,0.5777297616004944,8.548838233947754
100,fen_global,30,1.9574044227600098,68.65,0.5764110624790192,8.775953483581542
100,fen_global,31,1.954438900947571,68.58999999999999,0.5773325204849243,8.729433822631837
100,fen_global,32,1.9478176474571227,68.76,0.5769773602485657,8.800377941131591
100,fen_global,33,1.9484779119491578,68.78,0.577619194984436,8.707074451446534
100,fen_global,34,1.9369033932685853,69.15,0.5790653645992279,8.57028284072876
100,fen_global,35,1.9298246264457704,69.13,0.5785322785377502,8.470005416870118
100,fen_global,36,1.934866464138031,69.08999999999999,0.5797122597694397,8.484257698059082
100,fen_global,37,1.9360501170158386,69.08999999999999,0.5792350530624389,8.60305061340332
100,fen_global,38,1.9331833720207214,69.08999999999999,0.5792137861251831,8.605431842803956
100,fen_global,39,1.9285877227783204,69.36,0.5799564242362976,8.432582187652589
100,fen_global,40,1.9325580239295959,69.11,0.5796603500843048,8.499068069458009
100,fen_global,41,1.9387693524360656,69.17,0.5801706314086914,8.505850696563721
100,fen_global,42,1.9332924008369445,69.15,0.5797916889190674,8.536468601226806
100,fen_global,43,1.9304243326187134,69.27,0.5799485266208648,8.477193546295165
100,fen_global,44,1.9337805151939391,69.25,0.5797691285610199,8.515352344512939
100,fen_global,45,1.932576310634613,69.3,0.5800777494907379,8.499293041229247
100,fen_global,46,1.9302193164825439,69.17999999999999,0.5799311757087707,8.473988246917724
100,fen_global,47,1.9300310492515564,69.28999999999999,0.5802887439727783,8.471448421478271
100,fen_global,48,1.930063784122467,69.28,0.5801167666912079,8.471752166748047
100,fen_global,49,1.9287835836410523,69.28,0.5803759872913361,8.452410125732422
100,fen_global,50,1.930381417274475,69.27,0.5801265597343445,8.46796236038208
100,fen_rotational,1,3.9963734626770018,11.709999999999999,0.5367349922657013,8.032711458206176
100,fen_rotational,2,3.5557979345321655,21.97,0.5277392864227295,8.373408031463622
100,fen_rotational,3,3.0792768716812136,32.53,0.5199702024459839,8.54948091506958
100,fen_rotational,4,2.778056573867798,40.88,0.5331890046596527,7.837672376632691
100,fen_rotational,5,2.5463749408721923,47.910000000000004,0.541258978843689,7.557186460494995
100,fen_rotational,6,2.4073662042617796,51.300000000000004,0.5461959064006805,7.259393405914307
100,fen_rotational,7,2.289254403114319,55.50000000000001,0.5511587917804718,7.888030672073365
100,fen_rotational,8,2.205323266983032,57.550000000000004,0.5569008529186249,7.096008348464966
100,fen_rotational,9,2.2330175399780274,58.5,0.5585457384586334,7.567620134353637
100,fen_rotational,10,2.1415793657302857,60.39,0.5613767504692078,7.143295669555664
100,fen_rotational,11,2.115874934196472,62.17,0.5643999099731445,7.198461484909058
100,fen_rotational,12,2.038047194480896,63.67,0.5709247469902039,6.94134783744812
100,fen_rotational,13,2.042771077156067,64.3,0.5707919836044312,7.260110712051391
100,fen_rotational,14,2.038804268836975,64.60000000000001,0.5751683831214904,6.783110475540161
100,fen_rotational,15,2.062628221511841,64.72,0.5762594640254974,7.233271217346191
100,fen_rotational,16,2.068113422393799,65.52,0.5771222770214081,7.360825395584106
100,fen_rotational,17,2.0786871910095215,64.82,0.5799174427986145,7.244404268264771
100,fen_rotational,18,2.048886775970459,65.29,0.5773845255374909,7.412366962432861
100,fen_rotational,19,2.0238719463348387,66.41,0.5796110987663269,7.188969326019287
100,fen_rotational,20,2.0586408615112304,66.32000000000001,0.5834447801113128,7.4075994968414305
100,fen_rotational,21,1.9934553027153015,67.36,0.5833839297294616,7.134380912780761
100,fen_rotational,22,2.040947675704956,66.23,0.5819074988365174,7.293998908996582
100,fen_rotational,23,2.002881383895874,67.41,0.5823398649692535,7.3167778015136715
100,fen_rotational,24,2.0205827832221983,66.85,0.5833579480648041,7.353692245483399
100,fen_rotational,25,2.0060448050498962,66.97,0.5846148014068604,7.224957752227783
100,fen_rotational,26,1.997023344039917,67.5,0.5844208538532257,7.332234716415405
100,fen_rotational,27,1.9929768443107605,67.23,0.5837208926677704,7.343531131744385
100,fen_rotational,28,1.9850389003753661,67.63,0.5860227644443512,7.332302904129028
100,fen_rotational,29,1.9749582886695862,68.23,0.5841811299324036,7.421709108352661
100,fen_rotational,30,1.9661882877349854,68.24,0.5857162356376648,7.31548662185669
100,fen_rotational,31,1.9666094303131103,68.21000000000001,0.5851827263832092,7.315130567550659
100,fen_rotational,32,1.9705183267593385,67.94,0.585184758901596,7.369259691238403
100,fen_rotational,33,1.957717764377594,68.10000000000001,0.5856005370616912,7.303279781341553
100,fen_rotational,34,1.951358187198639,68.12,0.5859030723571778,7.245876455307007
100,fen_rotational,35,1.9546569228172301,68.13,0.5861364126205444,7.202890872955322
100,fen_rotational,36,1.9523422718048096,68.38,0.5863316655158997,7.213908290863037
100,fen_rotational,37,1.9497445106506348,68.45,0.5862395882606506,7.311753940582276
100,fen_rotational,38,1.956208336353302,68.02,0.5867416143417359,7.359052228927612
100,fen_rotational,39,1.9486359357833862,68.38,0.5866871774196625,7.300532960891724
100,fen_rotational,40,1.9516111969947816,68.42,0.5862227976322174,7.328981637954712
100,fen_rotational,41,1.9515088558197022,68.2,0.5865035235881806,7.32932186126709
100,fen_rotational,42,1.9459759712219238,68.63,0.5866480588912963,7.300919151306152
100,fen_rotational,43,1.9496317386627198,68.55,0.5866952002048492,7.261845493316651
100,fen_rotational,44,1.9484005331993104,68.47,0.5867932438850403,7.273310375213623
100,fen_rotational,45,1.9469388723373413,68.58,0.586543220281601,7.276490211486816
100,fen_rotational,46,1.9471938252449035,68.58999999999999,0.5868055582046509,7.254922008514404
100,fen_rotational,47,1.9474953532218933,68.43,0.5868234932422638,7.2695897102355955
100,fen_rotational,48,1.9471884369850159,68.56,0.5867041707038879,7.2655510902404785
100,fen_rotational,49,1.9475193262100219,68.54,0.5866102039813995,7.276886653900147
100,fen_rotational,50,1.9476282835006713,68.52000000000001,0.5867205321788788,7.268339443206787
200,plain_cnn,1,4.101641130447388,8.03,0.0,7.808419179916382
200,plain_cnn,2,4.071371984481812,10.76,0.0,9.059668064117432
200,plain_cnn,3,3.8083968639373778,16.919999999999998,0.0,9.278418064117432
200,plain_cnn,4,3.3605695247650145,25.5,0.0,9.475494861602783
200,plain_cnn,5,3.058259630203247,32.84,0.0,10.04686222076416
200,plain_cnn,6,2.99397988319397,35.010000000000005,0.0,10.294480514526366
200,plain_cnn,7,2.7666953086853026,41.28,0.0,9.61300048828125
200,plain_cnn,8,2.7062274694442747,43.15,0.0,10.538875961303711
200,plain_cnn,9,2.896143388748169,38.93,0.0,10.521071624755859
200,plain_cnn,10,2.684310865402222,45.16,0.0,11.137798881530761
200,plain_cnn,11,2.506309175491333,49.79,0.0,10.753671646118164
200,plain_cnn,12,2.6912255764007567,46.089999999999996,0.0,11.390318012237548
200,plain_cnn,13,2.3660041809082033,53.71,0.0,10.903100299835206
200,plain_cnn,14,2.3488109588623045,54.21,0.0,10.832920837402344
200,plain_cnn,15,2.314285922050476,56.230000000000004,0.0,11.613270092010499
200,plain_cnn,16,2.3112661838531494,56.00000000000001,0.0,11.363812732696534
200,plain_cnn,17,2.2004830121994017,58.79,0.0,10.965264511108398
200,plain_cnn,18,2.197367811203003,59.5,0.0,11.504805374145509
200,plain_cnn,19,2.1446232080459593,61.12,0.0,11.673177814483642
200,plain_cnn,20,2.1532750368118285,60.88,0.0,11.303867626190186
200,plain_cnn,21,2.1606793642044066,60.95,0.0,11.548392963409423
200,plain_cnn,22,2.1227240800857543,62.43,0.0,11.721022510528565
200,plain_cnn,23,2.090354895591736,62.77,0.0,11.603685855865479
200,plain_cnn,24,2.071720314025879,63.5,0.0,11.574699306488037
200,plain_cnn,25,2.081949234008789,63.53,0.0,12.169780349731445
200,plain_cnn,26,2.141436219215393,63.17,0.0,12.626757335662841
200,plain_cnn,27,2.0893303394317626,63.339999999999996,0.0,11.814101219177246
200,plain_cnn,28,2.0223612189292908,65.42999999999999,0.0,11.949857044219971
200,plain_cnn,29,2.0129964113235475,65.9,0.0,12.181594371795654
200,plain_cnn,30,2.0602804899215696,64.72,0.0,12.000339889526368
200,plain_cnn,31,2.024079775810242,65.79,0.0,12.089636898040771
200,plain_cnn,32,2.0139397501945497,65.81,0.0,12.141729640960694
200,plain_cnn,33,2.0303882718086244,65.67,0.0,12.555804347991943
200,plain_cnn,34,2.004640209674835,66.66,0.0,12.356812858581543
200,plain_cnn,35,2.0115174412727357,65.99000000000001,0.0,12.428033638000489
200,plain_cnn,36,1.9976550459861755,66.72,0.0,12.367546463012696
200,plain_cnn,37,1.9861829280853271,67.17999999999999,0.0,12.50184669494629
200,plain_cnn,38,1.9891486644744873,67.25999999999999,0.0,12.450987243652344
200,plain_cnn,39,1.9881133556365966,67.08,0.0,12.528611373901366
200,plain_cnn,40,1.9710309267044068,67.67,0.0,12.5049334526062
200,plain_cnn,41,1.970484733581543,67.78999999999999,0.0,12.467550945281982
200,plain_cnn,42,1.9764543890953064,67.45,0.0,12.47944164276123
200,plain_cnn,43,1.9729337096214294,67.64,0.0,12.520624923706055
200,plain_cnn,44,1.9660317301750183,67.75,0.0,12.571527671813964
200,plain_cnn,45,1.9688049793243407,67.96,0.0,12.586640167236329
200,plain_cnn,46,1.9661927342414856,67.71000000000001,0.0,12.558480930328368
200,plain_cnn,47,1.9652554869651795,67.85,0.0,12.572675514221192
200,plain_cnn,48,1.9650172233581542,67.67,0.0,12.563045597076416
200,plain_cnn,49,1.9656983613967896,67.78999999999999,0.0,12.586081409454346
200,plain_cnn,50,1.9660335540771485,67.82000000000001,0.0,12.584689235687256
200,resnet_baseline,1,4.166820430755616,9.0,0.0,27.233072090148926
200,resnet_baseline,2,3.9677886009216308,12.13,0.0,27.628336334228514
200,resnet_baseline,3,3.7475763082504274,17.43,0.0,29.197887802124022
200,resnet_baseline,4,3.579369044303894,21.39,0.0,29.88291416168213
200,resnet_baseline,5,3.3000786542892455,27.279999999999998,0.0,29.393838691711426
200,resnet_baseline,6,3.158793067932129,31.47,0.0,30.1003059387207
200,resnet_baseline,7,2.986189603805542,35.97,0.0,29.409313774108888
200,resnet_baseline,8,2.8770933389663695,37.830000000000005,0.0,27.757327270507812
200,resnet_baseline,9,2.918817710876465,39.35,0.0,29.456161499023438
200,resnet_baseline,10,2.7819161653518676,42.89,0.0,29.802740859985352
200,resnet_baseline,11,2.7469006061553953,44.31,0.0,28.222895431518555
200,resnet_baseline,12,2.5924727439880373,47.06,0.0,26.268878173828124
200,resnet_baseline,13,2.5568552017211914,48.78,0.0,26.88089370727539
200,resnet_baseline,14,2.5235011339187623,50.43,0.0,26.519120597839354
200,resnet_baseline,15,2.431075429916382,53.05,0.0,26.57097396850586
200,resnet_baseline,16,2.436171460151672,53.12,0.0,25.568270683288574
200,resnet_baseline,17,2.301616382598877,56.169999999999995,0.0,25.13963375091553
200,resnet_baseline,18,2.3860217809677122,54.53,0.0,25.775502967834473
200,resnet_baseline,19,2.4485838174819947,53.22,0.0,25.406356811523438
200,resnet_baseline,20,2.297361898422241,56.84,0.0,24.495058822631837
200,resnet_baseline,21,2.254056525230408,58.67,0.0,25.475498580932616
200,resnet_baseline,22,2.322637104988098,57.89,0.0,26.082592010498047
200,resnet_baseline,23,2.1612913608551025,61.260000000000005,0.0,24.0140079498291
200,resnet_baseline,24,2.229760026931763,59.809999999999995,0.0,24.605967903137206
200,resnet_baseline,25,2.221781516075134,60.28,0.0,25.571966934204102
200,resnet_baseline,26,2.219241166114807,60.760000000000005,0.0,25.289361190795898
200,resnet_baseline,27,2.1538970470428467,61.839999999999996,0.0,23.68420124053955
200,resnet_baseline,28,2.1297653198242186,62.88,0.0,24.559365463256835
200,resnet_baseline,29,2.142453503608704,62.78,0.0,25.163086891174316
200,resnet_baseline,30,2.149965000152588,63.0,0.0,24.837724876403808
200,resnet_baseline,31,2.094985008239746,63.67,0.0,24.244568252563475
200,resnet_baseline,32,2.154453754425049,63.13999999999999,0.0,25.77589931488037
200,resnet_baseline,33,2.0904627799987794,64.51,0.0,24.76438465118408
200,resnet_baseline,34,2.0592114210128782,65.18,0.0,24.543380737304688
200,resnet_baseline,35,2.060369372367859,64.98,0.0,24.16968193054199
200,resnet_baseline,36,2.0480205416679382,65.2,0.0,24.529599761962892
200,resnet_baseline,37,2.054677677154541,64.88000000000001,0.0,24.7764310836792
200,resnet_baseline,38,2.044508719444275,64.87,0.0,24.394785499572755
200,resnet_baseline,39,2.0345861673355103,65.85,0.0,24.42966194152832
200,resnet_baseline,40,2.0181004762649537,66.14,0.0,24.76294078826904
200,resnet_baseline,41,2.016835856437683,66.32000000000001,0.0,24.577742958068846
200,resnet_baseline,42,2.016203022003174,66.2,0.0,24.619049644470216
200,resnet_baseline,43,2.0085899114608763,66.49000000000001,0.0,24.555838775634765
200,resnet_baseline,44,2.002892184257507,66.41,0.0,24.409170722961427
200,resnet_baseline,45,2.0066787242889403,66.35,0.0,24.505904388427734
200,resnet_baseline,46,2.001430058479309,66.53999999999999,0.0,24.549751663208006
200,resnet_baseline,47,1.999577808380127,66.61,0.0,24.443334007263182
200,resnet_baseline,48,2.000883686542511,66.4,0.0,24.524907875061036
200,resnet_baseline,49,1.9989264130592346,66.49000000000001,0.0,24.49855155944824
200,resnet_baseline,50,1.9988199114799499,66.60000000000001,0.0,24.495485496520995
200,fen_spatial,1,3.9128727197647093,13.0,0.5209222495555877,8.469433879852295
200,fen_spatial,2,3.514730381965637,22.29,0.5148382008075714,8.275826740264893
200,fen_spatial,3,3.1070727586746214,31.4,0.5108862280845642,8.717080402374268
200,fen_spatial,4,2.762659430503845,41.03,0.5190673887729644,8.356292343139648
200,fen_spatial,5,2.559342861175537,46.79,0.5220814645290375,8.218353652954102
200,fen_spatial,6,2.4697433710098267,50.56,0.5273608684539794,8.259654808044434
200,fen_spatial,7,2.3203985929489135,54.92,0.5269334793090821,8.683712482452393
200,fen_spatial,8,2.2580119609832763,56.42,0.5328379034996032,8.082383060455323
200,fen_spatial,9,2.222855305671692,57.37,0.5386550068855286,7.674081230163575
200,fen_spatial,10,2.1204433917999266,60.67,0.5428477644920349,7.551298809051514
