seed,mode,epoch,val_loss,val_acc,gate,pipe
100,resnet_mlp,7,0.33329909257888796,91.55,0.0,85.09828872680664
100,resnet_mlp,8,0.354605545091629,90.94,0.0,85.08126296997071
100,resnet_mlp,9,0.33763845200538634,91.53999999999999,0.0,84.99871864318848
100,resnet_mlp,10,0.36387497301101684,91.22,0.0,85.29230270385742
100,resnet_mlp,11,0.35946705141067503,91.57,0.0,85.23199615478515
100,resnet_mlp,12,0.3546212659358978,91.81,0.0,85.29277076721192
100,resnet_mlp,13,0.3829983019351959,91.49000000000001,0.0,85.21842765808105
100,resnet_mlp,14,0.3763049744129181,91.67,0.0,85.33706016540528
100,resnet_mlp,15,0.38398889045715334,91.60000000000001,0.0,85.39803962707519
100,resnet_mlp,16,0.3958203460693359,91.06,0.0,85.26906242370606
100,resnet_mlp,17,0.4255968430995941,90.73,0.0,84.88079261779785
100,resnet_mlp,18,0.43866861414909364,90.74,0.0,85.17266960144043
100,resnet_mlp,19,0.3871756875038147,92.34,0.0,84.86055793762208
100,resnet_mlp,20,0.4197953656196594,91.77,0.0,84.73399047851562
100,resnet_mlp,21,0.4237048861503601,91.88,0.0,84.62277908325196
100,resnet_mlp,22,0.40881721358299256,91.96,0.0,84.51176109313965
100,resnet_mlp,23,0.408969013261795,92.39,0.0,84.91887474060059
100,resnet_mlp,24,0.422820259141922,92.08,0.0,84.7921356201172
100,resnet_mlp,25,0.45266303486824033,91.49000000000001,0.0,83.90765647888183
100,resnet_mlp,26,0.42288968510627745,92.29,0.0,83.67465095520019
100,resnet_mlp,27,0.39970476834774016,92.95,0.0,83.67151145935058
100,resnet_mlp,28,0.4179399164199829,92.71000000000001,0.0,83.49264678955078
100,resnet_mlp,29,0.46470803508758546,91.81,0.0,83.30528602600097
100,resnet_mlp,30,0.41937056622505187,92.13,0.0,82.59583625793456
100,fen_mlp,1,1.1151145044326782,62.32,0.49865762442350386,3.8057157516479494
100,fen_mlp,2,0.6277163348197937,79.94,0.49837756603956224,3.7203803062438965
100,fen_mlp,3,0.48789924159049985,84.82,0.4983226045966148,3.6523932099342344
100,fen_mlp,4,0.4023372570037842,88.03,0.49841822534799574,3.594276225566864
100,fen_mlp,5,0.4062991786956787,88.41,0.4984472766518593,3.5525758981704714
100,fen_mlp,6,0.3884584761142731,89.18,0.49862451255321505,3.521837222576141
100,fen_mlp,7,0.37784735560417176,89.36,0.498671355843544,3.475247848033905
100,fen_mlp,8,0.36312372879981997,90.14,0.49874096512794497,3.4249056577682495
100,fen_mlp,9,0.3879683616161346,90.10000000000001,0.49893636256456375,3.386871063709259
100,fen_mlp,10,0.3857746487140655,89.67,0.4990018427371979,3.3371012687683104
100,fen_mlp,11,0.35329934153556825,91.05,0.4989875227212906,3.2813425183296205
100,fen_mlp,12,0.3643501202106476,90.85,0.4992568001151085,3.231882631778717
100,fen_mlp,13,0.36356133966445925,90.75,0.49916063994169235,3.167462694644928
100,fen_mlp,14,0.37317186937332153,90.62,0.49928548783063886,3.12254478931427
100,fen_mlp,15,0.37280820198059084,90.7,0.49921185076236724,3.051889514923096
100,fen_mlp,16,0.3776538896083832,90.88000000000001,0.4992402523756027,2.9925249814987183
100,fen_mlp,17,0.35656402564048767,91.22,0.49928337186574934,2.945023608207703
100,fen_mlp,18,0.38667477889060975,90.69,0.4992880031466484,2.8873264670372008
100,fen_mlp,19,0.3946258759498596,90.57,0.49922067373991014,2.815819191932678
100,fen_mlp,20,0.38030018362998963,90.84,0.499243201315403,2.7589431047439574
100,fen_mlp,21,0.37784768676757813,91.55,0.4992346718907356,2.6889615058898926
100,fen_mlp,22,0.3864623164653778,91.09,0.49937042593955994,2.6132821679115295
100,fen_mlp,23,0.3910589720726013,90.95,0.49945680499076844,2.5562453150749205
100,fen_mlp,24,0.3748420756340027,90.91,0.49928544610738756,2.473335933685303
100,fen_mlp,25,0.3677515009403229,91.64999999999999,0.49916066229343414,2.409671437740326
100,fen_mlp,26,0.406695502948761,90.96,0.4990894183516502,2.3518771886825562
100,fen_mlp,27,0.394226113653183,91.12,0.4989975854754448,2.2498061537742613
100,fen_mlp,28,0.38396797752380374,91.28,0.49910941272974013,2.2004809379577637
100,fen_mlp,29,0.38251098709106446,91.39,0.49904700368642807,2.157379937171936
100,fen_mlp,30,0.4017509748935699,91.46,0.49900323152542114,2.081262993812561
200,plain_mlp,1,2.307660099029541,9.569999999999999,0.0,5.946556305885315
200,plain_mlp,2,2.30370866355896,9.58,0.0,5.0404784202575685
200,plain_mlp,3,2.3054637340545656,9.53,0.0,4.502154135704041
200,plain_mlp,4,2.3055018230438233,9.58,0.0,4.083800578117371
200,plain_mlp,5,2.306060344696045,10.11,0.0,3.767373514175415
200,plain_mlp,6,2.3054223381042482,9.53,0.0,3.5636325120925902
200,plain_mlp,7,2.304174270248413,9.53,0.0,3.332633078098297
200,plain_mlp,8,2.3031698471069335,9.78,0.0,3.2044457316398622
200,plain_mlp,9,2.3029913330078124,10.11,0.0,3.035361421108246
200,plain_mlp,10,2.3040788471221925,9.58,0.0,2.8704063534736632
200,plain_mlp,11,2.303465550994873,10.11,0.0,2.719343531131744
200,plain_mlp,12,2.303704748916626,10.31,0.0,2.593095862865448
200,plain_mlp,13,2.3029304039001466,9.569999999999999,0.0,2.5004407167434692
200,plain_mlp,14,2.303348711013794,10.05,0.0,2.398498845100403
200,plain_mlp,15,2.3041577026367186,9.53,0.0,2.2652088403701782
200,plain_mlp,16,2.3033920238494874,9.569999999999999,0.0,2.15174560546875
200,plain_mlp,17,2.3036044582366944,10.11,0.0,2.056991362571716
200,plain_mlp,18,2.303738514328003,10.11,0.0,1.9864535272121429
200,plain_mlp,19,2.3041115505218506,9.58,0.0,1.9147650122642517
200,plain_mlp,20,2.304089720916748,9.58,0.0,1.8282966136932373
200,plain_mlp,21,2.303176756286621,9.58,0.0,1.7769285082817077
200,plain_mlp,22,2.303333200454712,9.53,0.0,1.732417529821396
200,plain_mlp,23,2.3041374835968016,9.569999999999999,0.0,1.7177552819252013
200,plain_mlp,24,2.30385192565918,9.569999999999999,0.0,1.6352591156959533
200,plain_mlp,25,2.3028847732543944,10.05,0.0,1.5734515726566314
200,plain_mlp,26,2.303278485107422,10.11,0.0,1.5338496923446656
200,plain_mlp,27,2.3031575313568116,10.31,0.0,1.4478074491024018
200,plain_mlp,28,2.3033943828582766,10.16,0.0,1.422775387763977
200,plain_mlp,29,2.3030821910858155,9.78,0.0,1.4086985170841217
200,plain_mlp,30,2.3032688625335695,9.58,0.0,1.3528863549232484
200,resnet_mlp,1,1.1179544666290284,62.68,0.0,87.6730125427246
200,resnet_mlp,2,0.5563732444763183,82.3,0.0,87.78905029296875
200,resnet_mlp,3,0.4048017523765564,87.53999999999999,0.0,88.26227798461915
200,resnet_mlp,4,0.3687524793624878,89.5,0.0,88.34135437011719
200,resnet_mlp,5,0.3287614731788635,90.91,0.0,88.4349308013916
200,resnet_mlp,6,0.3280495447158813,91.03999999999999,0.0,88.42546272277832
200,resnet_mlp,7,0.33451802206039427,91.4,0.0,89.0069969177246
200,resnet_mlp,8,0.3449623622894287,91.38,0.0,88.66183776855469
200,resnet_mlp,9,0.3586203357696533,91.28,0.0,88.66048393249511
200,resnet_mlp,10,0.3603413240432739,91.44,0.0,88.6295352935791
200,resnet_mlp,11,0.34768884263038635,91.86,0.0,88.53115005493164
200,resnet_mlp,12,0.3476666055679321,92.19000000000001,0.0,88.52971000671387
200,resnet_mlp,13,0.3954596821308136,91.43,0.0,88.41903076171874
200,resnet_mlp,14,0.39473055090904235,91.14,0.0,88.55044403076172
200,resnet_mlp,15,0.3871114362716675,91.32000000000001,0.0,88.31106338500976
200,resnet_mlp,16,0.36381974124908445,92.27,0.0,88.5800682067871
200,resnet_mlp,17,0.4266485380172729,91.33,0.0,88.24631805419922
200,resnet_mlp,18,0.3915757656097412,92.09,0.0,88.40727272033692
200,resnet_mlp,19,0.40202130737304687,91.88,0.0,88.1998291015625
200,resnet_mlp,20,0.3995048934459686,92.12,0.0,87.97526130676269
200,resnet_mlp,21,0.39325318608284,92.44,0.0,87.41526412963867
200,resnet_mlp,22,0.4244911484718323,92.31,0.0,88.19849967956543
200,resnet_mlp,23,0.4359480042457581,92.09,0.0,87.67990112304688
200,resnet_mlp,24,0.43629859337806703,91.71000000000001,0.0,87.39722023010253
200,resnet_mlp,25,0.432014936208725,92.15,0.0,87.11762008666992
200,resnet_mlp,26,0.43986825008392333,92.17999999999999,0.0,87.07748146057129
200,resnet_mlp,27,0.4225868867397308,92.60000000000001,0.0,86.94129219055176
200,resnet_mlp,28,0.424993342256546,92.30000000000001,0.0,86.45860443115234
200,resnet_mlp,29,0.4438119083404541,92.13,0.0,85.39659385681152
200,resnet_mlp,30,0.4430332000732422,92.27,0.0,85.37947845458984
200,fen_mlp,1,1.2244069429397584,58.709999999999994,0.5002284854650497,4.120963072776794
200,fen_mlp,2,0.6550083979606628,78.59,0.5002623438835144,4.063153076171875
200,fen_mlp,3,0.4754406910896301,85.06,0.5002681642770768,4.02719030380249
200,fen_mlp,4,0.4298609322547913,86.79,0.5000439584255219,4.003085303306579
200,fen_mlp,5,0.39416563086509704,88.49000000000001,0.4999944344162941,3.9570990681648253
200,fen_mlp,6,0.39005966053009034,88.92,0.5001531541347504,3.938032591342926
200,fen_mlp,7,0.38043017296791076,89.72,0.5002058625221253,3.882635223865509
200,fen_mlp,8,0.3855894486427307,89.62,0.5002517580986023,3.8589800357818604
200,fen_mlp,9,0.3703868087768555,89.95,0.5002719461917877,3.832140254974365
200,fen_mlp,10,0.39099043827056884,89.87,0.5003662675619125,3.796769344806671
200,fen_mlp,11,0.3970510271072388,89.69,0.5001955389976501,3.7620468854904177
200,fen_mlp,12,0.3909719482421875,89.86,0.5002560585737228,3.6921788930892943
200,fen_mlp,13,0.3727462288856506,90.47,0.5003378748893738,3.670928752422333
200,fen_mlp,14,0.3938611190795898,90.51,0.5003873497247696,3.636845016479492
200,fen_mlp,15,0.3814511531829834,90.44,0.5003331035375596,3.6091604948043825
200,fen_mlp,16,0.3967621826171875,90.07,0.5004461735486985,3.5653669476509093
200,fen_mlp,17,0.3853484757900238,90.59,0.500321877002716,3.4782723903656008
200,fen_mlp,18,0.37540276947021484,90.78,0.5003903955221176,3.421214246749878
200,fen_mlp,19,0.40720235643386843,90.66,0.5003663599491119,3.377058231830597
200,fen_mlp,20,0.38474455423355103,90.69,0.5003900170326233,3.293496084213257
200,fen_mlp,21,0.3668587483882904,91.43,0.5004647701978684,3.2503509402275084
200,fen_mlp,22,0.37758013644218447,91.29,0.5004658550024033,3.20236496925354
200,fen_mlp,23,0.4240767864227295,90.60000000000001,0.5002193570137023,3.1692878365516663
200,fen_mlp,24,0.4232279356956482,90.16999999999999,0.500174143910408,3.0643436908721924
200,fen_mlp,25,0.381053950881958,91.28,0.5002277076244355,3.0355958342552185
200,fen_mlp,26,0.42224637656211855,90.72,0.5001269578933716,2.940738821029663
200,fen_mlp,27,0.38866799950599673,91.24,0.5001135319471359,2.878330206871033
200,fen_mlp,28,0.4070823060512543,90.88000000000001,0.5000831812620163,2.792885458469391
200,fen_mlp,29,0.406581254196167,91.21000000000001,0.500027385354042,2.746130073070526
200,fen_mlp,30,0.39907138609886167,91.18,0.4999761149287224,2.6902243852615357
